,listing_id,id,date,reviewer_id,reviewer_name,comments
1845,6990,142183,11/21/10,98719,Adam,"I really enjoyed staying with Cynthia in her beautiful, thought-provoking home.  Cynthia is an artist, and everything in her home is crafted to be comfortable and beautiful.  Cynthia was a laid-back host -- when I was around, if she happened to be eating or cooking, she shared delicious chicken soups and avacado salads with me.  More enjoyably, we shared numerous conversations and I even got to weigh on decorating choices for the next guests!  Anything I needed for my comfort, Cynthia made sure that I had it, and she was also very laid back around my intensive, early and late scheduling needs.  Cynthia made me feel like an old friend, not a new guest, and when I can next come to Manhattan, I plan to stay at Cynthias.  "
1846,6990,144988,11/27/10,162160,CÌ©cile,"Our stay at Cynthia house was excellent. Cynthia was really helpful and helped us when I lost my bag in the shuttle. The room was very nice and the flat is just as the pictures shows, awesome ! The place is just next to the metro station which is very convenient to discover the city. If I had to come back to New York I would definitely choose her place again. Thanks a lot."
1847,6990,149269,12/6/10,240697,Graham,"Cynthia‰Ûªs apartment is a work of art. It was a gorgeous place to stay, very clean, warm and convenient for sight seeing. Cynthia is a wonderful host, supplying plenty of New York info and hospitality. I very much look forward to returning."
1848,6990,159190,12/28/10,202456,Adrian,We looked for a true NYC experience when booking Cynthia's apartment and we got it. Cynthia is a marvelous host and presented a truly unique apartment; something of herself that she seeks to share with others.  Cynthia had a genuine interest in us as her guests and treated us like family. We would thoroughly recommend Cynthia's apartment as a base for exploring NYC.  Thank you so much Cynthia.  See you in Oz some time down the track.
1849,6990,165826,1/5/11,240050,Sofia,"Me and my other half stayed at Cynthias from 28th Dec until 4th Jan 2011. The apartment is in a great location about a ten second walk from the subway, and then a quick route straight down to times square. The area is lovely with a great smoothie shop with cheap prices just round the corner which Cynthia kindly took us to. The apartment itself is AMAZING!! Me and my other half absolutely loved everything about her place it was very homely, clean and just stunning!! After a stressful 18 hour journey thanks to many delays, we arrived in the middle of the night and what a relief to arrive to such a nice welcoming apartment was fantastic. Cynthia is a lovely kind hearted, warm person and we are very grateful to have met her and stayed at her beautiful home. We look forward to visiting again hopefully in the summer :)  ps... We stayed in the Grand Room, the bed is extremely comfortable and you will get a great nights sleep!!"
1850,6990,182841,2/15/11,297198,Jason,"Cynthia was a wonderful and accommodating host. I stood the first night with my daughter, and we had a blast playing in the loft rooms she created. Nights two and three I was there with my girlfriend and Cynthia was so helpful with recommending places for us to have breafkast and dinner. She even invited us along to an event and dinner on the last evening we were there. We had a lot of great conversation, and I really enjoyed our little walk and talk while we were looking for a cab. I really appreciated her welcoming demeanor, and I'm sure anyone interested in this location will appreciate this quality of hers as well. "
1851,6990,188204,2/25/11,197375,Rueben,"Living in Cynthias fab apartemment was/is luxury and welbeeing from start to end:-) Cynthia greet you as an old friend or a family member, and you will feel right at home.Cynthia is so easygoing, fun and she takes care of you in a way that I havent experienced anywhere else.I left her place and felt lke we had been roommates forever, and Im SO going back soon:-)"
1852,6990,193245,3/6/11,381605,Catherine,"Cynthia is a warm, talented, vibrant woman, generous to a fault and an total pleasure to spend time with. Her place is true labour of love, its relaxed and feels very much like home, with central park, top notch but reasonably priced restaurants (the local sushi is great!), the illustrious Madison Avenue for shopping, or more downbeat relaxed third avenue. Transport is excellent. In short, it's all you need. Would highly encourage you to stay with Cynthia - you won't regret it. I'll be staying again."
1853,6990,196548,3/11/11,379056,Margaret,"The facts of staying with Cynthia are these: her home is as spectacular as the photos suggest; the location as convenient as the map indicates; the hospitality as generous and considerate as other reviewers testify.The experience of staying with Cynthia is harder to express. I'm back now from five days in New York that might just have changed my life forever. Cynthia's warmth, wisdom and kindliness were a springboard to a rather brilliant adventure that I'm hoping will bring me back to New York, and to this amazing house, again and again. "
1854,6990,204686,3/21/11,382302,Angelo,"Cynthia is an amazing host, she's so welcoming and treats you like family the second you buzz her apartment. I only went to New York for 4 nights and only used the apartment as a place to sleep and leave my bags but even so its been one of the best places i've ever stayed. The apartment it self is in a great location thats quiet, and conveniently located next to 96th street subway which gets you by 5th avenue in 5/10minutes or times square in 10/15minutes. The pictures do not do the apartment justice seeing is believing its like walking into an art exhibition you feel apart of her home straight away. I honestly can write pages upon pages upon pages of how great Cynthia was and how amazing her apartment is but seriously if your even considering booking her apartment do it straight away you wont regret it. I'm already planning my trip back. "
1855,6990,214143,4/1/11,455610,Alan,To say that my stay in this beautiful home was a wonderous experience would be understatement.  The place is a beautiful work of art in a wonderous city with a host who went out of way to make me feel at easy with kindness and helpful advice and a welcoming smile.  If all my airbnb experiences are like this I'd be truelly blessed.  Thank you Cynthia.
1856,6990,219737,4/7/11,409642,Diego,"I have been at Cynthia's during 5 nights last week (April 2011) and everything has been excellent. She is a great host and the best guide to enjoy the city (as well as her apartment, which is a very nice place to be, a work of art). My name is Diego and I am 34, from Buenos Aires Argentina.  "
1857,6990,228911,4/17/11,458249,Amanda,"Cynthia is a (Website hidden by Airbnb) first Airbnb experience and what a way to start. Extremely accomodating, sociable and caring. The apartment is fantastic and so brilliantly located; I was mainly In Manhatten and walked everywhere. The apartment was very clean, tidy, warm and cosy. I felt at home and safe (as a female travelling on her own I think this is important) Would most definitely book with Cynthia again if in NY. An extremely talented artist too."
1858,6990,249979,5/3/11,479252,Irenejoy,"Cynthia's home is very UNIQUE NEW YORK! My friend and I had an amazing time staying with Cynthia. She was an amazing host and a great person to be around. Very helpful and only a phone call away. My friend and I loved her place, it is colorful and creative, and has a story of its own. I can say her home is my favorite place I've stayed in so far. Her location is great, the subway is right around the corner, and Central Park is only 3 blocks away. I truely would recommend others to stay at Cynthia's home. Cythnia thanks for letting us stay at your home we had a lovely time!! "
1859,6990,260508,5/12/11,430281,Benjamin,"Un sÌ©jour parfait !!! Cynthia est une hÌ«te fabuleuse qui s'aura s'adapter ÌÊ vos envies : si vous avez des questions elle n'hÌ©sitera pas ÌÊ vous aider et ÌÊ vous proposer des sorties. Si vous prÌ©fÌ©rez vivre votre aventure seul, elle vous laissera faire ce que vous voulez ! L'appartement est vraiment somptueux, en plein upper east side ÌÊ quelques pas d'une station de mÌ©tro ! Vraiment idyllique ! Une premiÌ¬re ÌÊ NYC pour ma part, et Ì¤a risque de ne pas Ì»tre la derniÌ¬re ! Vous pouvez y aller les yeux fermÌ©s !"
